"siren","pays_partenaire","annee","type_relation","taux_detention","flux_equity","flux_pret_intragroupe","stock_ide"
"429562558","SG",2024,"Maison Mère",0.0501,25278.27,52036.13,609078.23
"877218337","PL",2025,"Partenaire stratégique",0.8769,119938.2,-68907.48,751480.05
"767262414","GB",2023,"Maison Mère",0.7823,-79825.15,-66543.35,609035.98
"405807560","ZA",2024,"Partenaire stratégique",0.9383,-186326.91,106848.67,576527.18
"591828838","IT",2025,"Succursale",0.4512,150548.62,75525.22,580198.28
"521430532","PL",2025,"Partenaire stratégique",0.2262,-52857.41,41837.88,741888.45
"476518783","BR",2025,"Maison Mère",0.9799,-18389.82,-50909.65,775370.94
"508284398","JP",2023,"Succursale",0.1345,-122786.19,-113877.54,1159114.02
"716364994","SE",2025,"Joint Venture",0.8054,68990.16,85604.54,931906.23
"464357789","BE",2024,"Succursale",0.4068,57671.55,-44168.95,689585.35
"887981678","SG",2023,"Autre",0.7402,-133483.58,-45632.63,275665.26
"524232458","BE",2025,"Maison Mère",0.6562,102503.07,-8651.31,227967.21
"533673301","CA",2023,"Maison Mère",0.562,156852.37,-12780.94,342382.73
"657370909","IN",2025,"Filiale",0.8252,353833.2,-8100.1,599953.41
"774235526","CH",2025,"Filiale",0.9131,-97976.99,30035.66,879758.25
"410125118","BE",2025,"Joint Venture",0.7662,156905.55,-8739.93,549394.58
"877218337","PL",2025,"Partenaire stratégique",0.4585,-56257.01,-75048.65,451621.54
"884164131","PL",2023,"Partenaire stratégique",0.5499,35044.86,-120365.12,639153.93
"403952015","BR",2023,"Maison Mère",0.5572,-148865.58,-2886.22,835221.04
"537199735","IT",2025,"Maison Mère",0.4041,-111404.37,106690.15,666833.78
"356174702","JP",2025,"Partenaire stratégique",0.0855,20299.09,-18982.4,457278.18
"588475975","IN",2025,"Filiale",0.5102,-104713.23,24418.53,467769.31
"688560550","MX",2024,"Joint Venture",0.4783,100835.53,-120607.32,410511.13
"877218337","DE",2025,"Joint Venture",0.5587,88601.77,63180.53,517874.88
"440873661","JP",2024,"Partenaire stratégique",0.5996,32883.86,-101543.89,144238.06
"689511328","BE",2023,"Succursale",0.7515,281137.24,-289149.56,599073.49
"310982527","CA",2023,"Filiale",0.8326,52744.64,63128.31,778346.38
"797676830","SE",2024,"Succursale",0.5556,-15874.92,4589.45,217225.29
"847381352","IT",2023,"Succursale",0.6313,-96968.59,147731.53,808512.62
"629877872","HK",2025,"Filiale",0.6924,-90496.54,-92044.09,491960.88
"767262414","JP",2024,"Succursale",0.5584,-209433,121586.79,951364.59
"694567969","ZA",2025,"Partenaire stratégique",0.0802,93292.27,-109452.71,702885.04
"330600273","HK",2025,"Joint Venture",0.6348,-49823.46,-101687.18,511616.39
"476535691","BR",2025,"Maison Mère",0.4903,-26844.57,21143.99,241556.88
"683870524","HK",2023,"Filiale",0.5338,203128.54,127920.06,603215.39
"856514727","SE",2024,"Succursale",0.769,60513.85,-39201.65,331146.56
"469431876","SE",2024,"Autre",0.3753,48126.58,-180249.79,478740.67
"698773401","PL",2025,"Autre",0.321,-84152.93,-15174.07,802883.72
"525722212","CA",2025,"Partenaire stratégique",0.5211,238711.01,-113402.61,1010660.55
"648451828","BR",2025,"Partenaire stratégique",0.8252,47489.22,33866.2,350062.39
"614220298","BE",2024,"Autre",0.4794,166173.62,-25799.71,294292.32
"663658596","HK",2025,"Partenaire stratégique",0.2557,279792.71,-50781.34,530169.89
"614220298","US",2024,"Autre",0.7048,117048.71,-53437.83,906209.73
"363488763","AU",2024,"Joint Venture",0.6477,-214263.69,88637.56,766567.2
"793532236","SG",2023,"Partenaire stratégique",0.3069,182876.46,-79681.78,31535.97
"560040156","SG",2025,"Maison Mère",0.4202,-82711.34,-71833.33,410515.75
"421210989","CA",2025,"Filiale",0.6964,57446.47,-91333.64,91073.77
"330600273","JP",2023,"Succursale",0.2849,-35763.08,76737.55,290015.55
"542642532","PL",2025,"Filiale",0.6376,-45493.98,-6220.88,342617.39
"375657968","JP",2025,"Autre",0.07,-105960.23,-123764.55,598544.26
"525722212","PL",2024,"Joint Venture",0.7995,152635.11,38329.31,620138.67
"363488763","JP",2025,"Joint Venture",0.3947,-42453.77,58424.94,235553.65
"767464543","SE",2024,"Partenaire stratégique",0.453,-161080.31,-66794.51,72067.97
"503082497","JP",2024,"Succursale",0.8656,-120759.86,-120789.31,409237.25
"477037712","BE",2025,"Partenaire stratégique",0.3498,376485.86,118330.39,495153.35
"476535691","GB",2023,"Succursale",0.8893,-106390.37,74273.75,177652.1
"625605306","DE",2025,"Partenaire stratégique",0.456,190635.02,4049.71,675758.21
"476518783","CA",2024,"Joint Venture",0.9471,-84215.45,-7551.23,597114.79
"605255483","ES",2025,"Autre",0.4441,-141400.9,-20406.12,927388.01
"774235526","IT",2025,"Maison Mère",0.9318,-142522.16,45978.72,254934.48
"600444026","BE",2023,"Joint Venture",0.394,45938.98,18679.08,750183.54
"503421033","AU",2025,"Succursale",0.0545,30201.08,-56900.56,595088.18
"393166433","US",2025,"Joint Venture",0.2056,-148937.23,52385,736628.17
"421210989","CA",2023,"Filiale",0.3474,-28855.88,62758.17,403385.36
"714974780","ES",2025,"Partenaire stratégique",0.471,155854.5,99287.14,395095.93
"711765658","CN",2024,"Autre",0.8421,135453.18,63580.98,657823.94
"763468302","NL",2025,"Joint Venture",0.5794,-106755.64,173649.1,248693.84
"508162482","NL",2023,"Autre",0.8477,-138870.69,-22757.36,816322.27
"474525303","HK",2024,"Joint Venture",0.521,85916.43,85034.98,346600.67
"884164131","BE",2023,"Joint Venture",0.0541,106493.18,-64865.5,446993.87
"877640240","SE",2025,"Maison Mère",0.4757,15187.56,-435.8,308149.57
"764929686","HK",2025,"Maison Mère",0.2403,-211330.38,-80440.38,940704.41
"642048867","AU",2024,"Partenaire stratégique",0.7207,23392.33,-21250.92,491550.39
"793532236","US",2024,"Autre",0.7921,3780.02,-99796.15,525790.77
"672446413","JP",2024,"Autre",0.7249,79633.86,33492.51,165555.77
"447760734","BE",2024,"Partenaire stratégique",0.5888,292319.55,-25195.16,695223.55
"616907383","MX",2024,"Succursale",0.6412,-73783.08,68665.31,729123.86
"347556303","IT",2024,"Joint Venture",0.4603,59750.6,93089.8,792520.78
"476518783","BE",2023,"Partenaire stratégique",0.6782,187507.44,-67102.2,494847.88
"695390113","BE",2023,"Succursale",0.8593,41334.03,-98430.67,1183328.36
"440873661","PL",2025,"Maison Mère",0.952,127165.81,-77256.26,508313.96
"837130741","IN",2023,"Autre",0.1375,267694.68,-26551.14,1131051.99
"896319729","CN",2023,"Succursale",0.9488,-221709.44,102930.27,611430.18
"407242734","JP",2025,"Autre",0.4702,196236.29,13157.59,125512.27
"399658599","CA",2023,"Autre",0.0866,-119638.61,-74457.75,653018.66
"524232458","PL",2023,"Succursale",0.5973,8202.6,206809.64,160850.76
"503421033","ES",2025,"Succursale",0.1527,29764.27,-31022.52,515130.92
"516233750","NL",2023,"Maison Mère",0.0827,237120.34,89599.45,161837.95
"815697976","IN",2024,"Succursale",1.38769450115738,61570.24,20207.81,643321.01
"676911174","JP",2025,"Maison Mère",0.3631,226897.89,-79927.41,243311.65
"536511620","MX",2024,"Filiale",0.9368,78329.72,-58446.06,279617.4
"416169572","AU",2023,"Partenaire stratégique",0.8798,183700.02,41176.85,716219.87
"469116354","ES",2024,"Joint Venture",0.1129,-187558.2,-17737.49,680520.16
"622525805","SE",2023,"Succursale",0.4933,40292.08,66560.99,442669.39
"373676741","DE",2023,"Filiale",0.8864,282442.93,-19306.64,388050.01
"793532236","GB",2024,"Filiale",0.7203,97017.21,79503.31,575036.7
"462492166","GB",2025,"Filiale",0.2451,-5.96,19857.05,385123.83
"884164131","SE",2024,"Autre",0.2873,-380072.36,-6377.44,207359.96
"600444026","DE",2023,"Autre",0.124,-175448.75,91206.76,343859.23
"767262414","CN",2024,"Filiale",0.465,174830.94,36350.01,568110.63
"896319729","HK",2024,"Filiale",0.5608,36129.01,-68646.28,933222.49
"375657968","HK",2025,"Joint Venture",0.4345,149120.6,-23028.4,535598.4
"447760734","SE",2023,"Succursale",0.0786,-120455.62,-162564.05,294668.02
"579634961","PL",2025,"Partenaire stratégique",0.376,221485.58,104298.86,1164912.29
"590726816","AU",2024,"Maison Mère",0.5834,250109.53,7540.21,151728.68
"765787874","DE",2024,"Succursale",0.6386,207939.27,107230.62,629863.02
"657370909","GB",2025,"Filiale",0.0834,57943.29,21799.47,682107.88
"579634961","SG",2025,"Succursale",0.2114,244766.48,-81672.71,219762.29
"760373229","IN",2024,"Maison Mère",0.8705,397973.6,-110337.64,436287.43
"373676741","CH",2023,"Partenaire stratégique",0.4953,-160282.3,9110.21,308043.74
"557866768","US",2025,"Filiale",0.7514,41164.96,99663.47,432170.1
"746916022","HK",2024,"Maison Mère",0.2558,-59280.72,147748.45,305291.55
"763799764","BR",2024,"Maison Mère",0.8782,284273.71,11806.47,1364489.53
"778245953","GB",2024,"Partenaire stratégique",0.7944,198876.62,-67.3,666778.44
"474486842","PL",2024,"Autre",0.3178,-64060.54,78049.17,479823.76
"887981678","MX",2025,"Autre",0.564,-8824.3,89918.73,450469.69
"476518783","BR",2025,"Joint Venture",0.6164,163098.45,-10999.82,444069.76
"363488763","ZA",2023,"Partenaire stratégique",0.9917,49795.8,117344.27,255658.68
"877218337","GB",2025,"Succursale",0.7871,47782.23,-106456.91,480497.14
"474486842","IN",2025,"Maison Mère",0.0671,-198748.66,112158.26,839028.84
"637666647","IT",2023,"Maison Mère",0.9849,-263718.56,-93347.58,477960.07
"688560550","NL",2024,"Filiale",0.8461,-9915.79,-117563.37,511234.64
"332637911","HK",2024,"Joint Venture",0.7993,-23445.47,-64828.56,82998.32
"676822243","HK",2025,"Maison Mère",0.6941,25742.23,69822.49,791545.84
"694567969","ES",2024,"Autre",0.5784,121664.21,104477.44,287777.46
"558882815","DE",2023,"Succursale",0.8989,-4639.63,-10358.46,729977.99
"685807491","AU",2024,"Partenaire stratégique",0.5819,-80314.92,-49148.07,363740.32
"464386132","BE",2025,"Autre",0.4981,95442.48,-43165.18,556588.47
"600444026","SG",2025,"Filiale",0.9834,90824.57,84529.75,455819.64
"476535691","NL",2023,"Autre",0.1318,33739.65,-102675.06,407556.07
"373676741","ES",2025,"Filiale",0.4546,-303489.19,-57306.25,83711.89
"469431876","BE",2023,"Autre",0.3079,239188.27,37583.37,778603.26
"590726816","AU",2023,"Partenaire stratégique",0.866,90520.01,27451.65,179441.08
"622525805","SG",2024,"Filiale",0.1062,192286.42,-93497.3,448187.67
"625605306","ES",2023,"Succursale",0.6359,-12396.87,-73239.81,489970.95
"836586521","IN",2024,"Partenaire stratégique",0.9162,-151675.16,101527.38,495131.15
"637666647","ES",2025,"Partenaire stratégique",0.9985,-187339,103973.54,563497.73
"896319729","CH",2024,"Filiale",0.0625,-120218.27,23530.62,665347.97
"533673301","CA",2023,"Autre",0.7966,196388.46,7015.9,185000.07
"440608028","GB",2023,NA,0.3046,-186626.72,88004.38,456503.43
"356174702","IN",2023,"Maison Mère",0.6691,-180599.81,-116218.77,1106777.11
"309150406","AU",2025,"Succursale",0.8513,-45092.54,424.09,818153.69
"347556303","BE",2023,"Partenaire stratégique",0.8966,-119257.78,23021.02,708591.46
"405807560","CN",2024,"Joint Venture",0.3979,-264019.08,12218.8,376322.92
"695390113","ES",2024,"Autre",0.1035,74474.52,6780.51,239510.69
"338158626","SG",2024,"Partenaire stratégique",0.195,-197835.02,-135414.04,544023.81
"605255483","JP",2023,"Partenaire stratégique",0.4464,-87799.2,-50657,486197.44
"407154879","CA",2025,"Maison Mère",0.7687,-11219.06,2832.47,851634.51
"691448741","BE",2023,"Partenaire stratégique",0.5725,16533.38,8321.84,386861.18
"354223695","CN",2024,"Autre",0.3018,107947.48,-41729.69,866665.14
"414415144","CH",2024,"Partenaire stratégique",0.4758,-162195.89,22287.58,205920.94
"700998588","NL",2023,"Autre",0.4043,102268.73,-1093.99,464331.87
"892617147","SE",2025,"Autre",0.4664,183016.74,-71658.85,56275.18
"393166433","ES",2023,"Filiale",0.6119,52886.33,-105631.58,792707.71
"630180145","SE",2023,"Maison Mère",0.4091,-138902.27,30236.23,527049.25
"393166433","US",2025,"Autre",0.4264,142859.32,-104133.45,425536.71
"614220298","HK",2025,"Partenaire stratégique",0.312,-182217.86,-61319.1,192727.1
"516233750","IT",2024,"Maison Mère",0.9437,-169918.77,-13408.12,602843.03
"672446413","GB",2024,"Succursale",0.7689,272846.48,-52015.3,340273.36
"533673301","HK",2023,"Autre",0.5262,86668.38,86228.63,557350.34
"698773401","CN",2023,"Filiale",0.4831,45994.14,143966.49,1019517.78
"414415144","CA",2025,"Joint Venture",0.6871,139021.47,-20530.62,332300.94
"608751238","MX",2023,"Filiale",0.7072,24514.39,-119802.47,396482.82
"410125118","NL",2025,"Partenaire stratégique",0.5911,-94242.47,-100376.25,442361.51
"414415144","MX",2023,"Joint Venture",0.2743,-129104.1,-26090.43,665626.06
"347556303","IT",2023,"Succursale",0.4571,-72563.32,-35848.64,135828.69
"414415144","BR",2023,"Joint Venture",0.6666,107596.11,70322.61,508185.49
"464357789","PL",2024,"Maison Mère",0.9299,-29420.51,60804.16,890286.34
"309150406","NL",2023,"Maison Mère",0.5758,91749.09,-84019.9,143574.76
"892617147","HK",2025,"Joint Venture",0.6378,-75962.48,38648.23,497723.32
"797676830","US",2024,"Joint Venture",0.45,231304.13,87740.59,433175.67
"711765658","CA",2024,"Joint Venture",0.7781,144932.38,-8111.16,286317.3
"723490657","HK",2025,"Joint Venture",0.6379,-86084.04,-48620.44,639441.32
"521138762","PL",2023,"Joint Venture",0.3741,45661.75,-65583.66,391981.57
"673251982","BE",2024,"Filiale",0.1491,-73148.43,205776.61,531000.45
"696944942","BR",2024,"Maison Mère",0.607,133809.01,16189.25,655458.08
"315788838","AU",2024,"Maison Mère",0.1745,66955.62,22193.07,774364.99
"847381352","PL",2025,"Succursale",0.201,-153456.49,-29037.71,880764.86
"836586521","US",2023,"Autre",0.9183,-219992.65,21754.38,448668.06
"861172712","PL",2024,"Autre",0.7164,-206577.79,-25785.69,423761.71
"673251982","SG",2025,"Maison Mère",0.2358,-137146.01,65433.3,40407.5
"683870524","MX",2024,"Joint Venture",0.2804,-69208.82,-19408.14,482351.44
"477037712","SG",2025,"Succursale",0.3912,287267.36,-17878.75,748349.83
"887981678","AU",2025,"Filiale",0.5479,-90703.31,81573.09,663840.24
"614220298","GB",2023,"Filiale",0.6496,68871.77,-88431.92,892391.92
"689511328","ZA",2025,"Autre",0.1697,83980.23,-1133.86,529386.64
"310982527","CA",2024,"Filiale",0.2969,236291.75,-12268.5,610311.03
"764929686","CN",2024,"Maison Mère",0.2679,-93712.91,-42073.91,540758.89
"516233750","SE",2025,"Partenaire stratégique",0.6106,86101.29,-7930.74,432355.14
"683870524","AU",2024,"Maison Mère",0.9846,-89110.24,-142660.87,530023.69
"521138762","BE",2025,"Maison Mère",0.3988,239134.69,-40185.2,740083.83
"581392676","CH",2023,"Autre",0.687,-112167.12,19188.4,1057184.7
"767464543","CN",2023,"Joint Venture",0.4749,-109438.79,-1421.77,800906.78
"393166433","SG",2023,"Autre",0.4434,-165262.24,-64494.04,713742.34
"807180823","CH",2023,"Autre",0.4204,-188974.23,-62872.65,868708.79
"393166433","SG",2025,"Maison Mère",0.7745,-83168.16,123824.62,596376.11
"393166433","SG",2023,"Maison Mère",0.1008,-188416.42,-78656.06,799571.64
"884164131","BR",2025,"Maison Mère",0.5464,193544.68,76049.3,193448.06
"600444026","PL",2025,"Maison Mère",0.7511,-31128.98,-88316.51,627245.89
"600444026","MX",2023,"Filiale",0.9316,228292.05,74910.76,683136.49
"614220298","AU",2025,"Joint Venture",0.7089,-21957.68,-165199.23,608190.97
"464357789","US",2025,"Joint Venture",0.5208,51068.62,17027.31,323836.24
"702662157","CA",2024,"Succursale",0.1642,-149378.52,-70641.96,813252.78
"896319729","CA",2023,"Succursale",0.9606,-4191.59,-63944.48,640294.16
"407242734","HK",2025,"Partenaire stratégique",0.5218,-144565.82,-128077.87,826346.55
"887981678","CN",2024,"Succursale",0.9149,87654.84,213186.33,127449.11
"393360074","PL",2025,"Joint Venture",0.5689,25642.37,-52138.26,440839.68
"330600273","BR",2024,"Maison Mère",0.4407,112280.91,-2688.19,428101.53
"516076352","DE",2024,"Maison Mère",0.1798,51248.13,-23069.85,878613.92
"503082497","CA",2025,"Joint Venture",0.1014,-75050.65,39717.41,677163.27
"329870562","US",2025,"Filiale",0.8196,-233804.42,-80194.4,673978.3
"764929686","GB",2024,"Joint Venture",0.1617,-96793.38,-11954.58,741789.74
"884061319","SE",2024,"Succursale",0.9865,52415.5,-2336.92,568181.57
"440608028","GB",2023,"Joint Venture",0.9184,104439.81,99578.84,251602.3
"429562558","CN",2023,"Partenaire stratégique",0.5964,-240122.51,-38488.4,890103.16
"896319729","PL",2023,"Succursale",0.2143,83815.08,-33481.86,839407.15
"440873661","SG",2023,"Filiale",0.6087,-85286.16,-76469.6,745080.49
"647310851","BE",2023,"Joint Venture",0.8356,-13808.63,-203276.97,344664.09
"416169572","BR",2024,"Maison Mère",0.2727,-210296.51,62907.11,407643.23
"521430532","SG",2025,"Joint Venture",0.3682,252915.75,78340.86,864288.12
"503421033","JP",2099,"Succursale",0.1608,-201613.89,-9728.77,598835.71
"416169572","PL",2024,"Autre",0.1602,36766.55,91157.31,471173.03
"503421033","SE",2023,"Succursale",0.6578,36971.37,-7961.52,496008.19
"373676741","CH",2025,"Partenaire stratégique",0.9904,61144.23,-51761.74,456597.01
"516076352","MX",2023,"Maison Mère",0.1926,134428.12,-50064.61,880185.7
"793532236","CA",2024,"Succursale",0.3131,-15909.87,46847.67,386425.61
"557866768","IT",2023,"Joint Venture",0.5124,-186050.67,10832.55,487403.22
"363488763","DE",2023,"Maison Mère",0.2617,118780.47,-31885.18,750647.78
