"id_transaction","siren","periode","pays_contrepartie","type_flux","nature_service","montant_eur","devise_origine"
"TRX_001058","414415144","2025-01","IN","Import","Publicité",55645.43,"USD"
"TRX_001059","469116354","2025-08","SG","Import","Logistique",6838.41,"GBP"
"TRX_001060","521138762","2025-11","IN","Import","Consulting",5431.91,"EUR"
"TRX_001061","887981678","2023-01","IT","Export","Publicité",194905.44,"EUR"
"TRX_001062","440873661","2025-02","CN","Import","Maintenance",88358.17,"EUR"
"TRX_001063","892617147","2025-08","ES","Export","Logistique",46991.55,"GBP"
"TRX_001064","765787874","2023-02","ZA","Export","Leasing",147900.51,"GBP"
"TRX_001065","354223695","2023-08","CH","Export","Publicité",186925.99,"GBP"
"TRX_001066","657370909","2023-10","ES","Export","R&D",27094.28,"GBP"
"TRX_001067","887981678","2025-06","IT","Import","Fret",84888.84,"EUR"
"TRX_001068","310982527","2024-08","NL","Import","Consulting",7371.53,"EUR"
"TRX_001069","503421033","2023-11","BE","Export","R&D",167110.09,"GBP"
"TRX_001070","716364994","2024-04","SG","Export","Publicité",46290.17,"EUR"
"TRX_001071","797676830","2025-05","ZA","Export","Support technique",37782.62,"EUR"
"TRX_001072","407154879","2023-11","BR","Import","Consulting",51656.37,"USD"
"TRX_001073","421210989","2025-08","HK","Import","Publicité",106577.35,"USD"
"TRX_001074","637666647","2025-02","BR","Export","Publicité",NA,"EUR"
"TRX_001075","861172712","2024-11","AU","Export","Courtage",73440.55,"USD"
"TRX_001076","723490657","2024-11","MX","Import","Fret",79705.54,"GBP"
"TRX_001077","721548039","2025-03","US","Import","Maintenance",107548.7,"GBP"
"TRX_001078","744461512","2023-08","CA","Import","Publicité",242225.94,"GBP"
"TRX_001079","399658599","2025-01","ZA","Export","Publicité",34167.09,"GBP"
"TRX_001080","719557960","2024-05","NL","Import","Maintenance",91198.63,"GBP"
"TRX_001081","648451828","2024-03","SG","Import","Publicité",240120.19,"GBP"
"TRX_001082","861172712","2023-05","MX","Export","Leasing",71829.02,"GBP"
"TRX_001083","689511328","2023-08","BE","Export","Courtage",121998.51,"USD"
"TRX_001084","764929686","2023-04","ZA","Import","R&D",80804.49,"GBP"
"TRX_001085","720493468","2023-06","IN","Export","Fret",108527.47,"GBP"
"TRX_001086","474525303","2023-08","ES","Import","Services informatiques",219179.2,"GBP"
"TRX_001087","793532236","2025-11","BR","Export","Consulting",54249.86,"GBP"
"TRX_001088","676822243","2023-04","HK","Import","Services informatiques",120115.38,"USD"
"TRX_001089","778245953","2024-12","MX","Import","Logistique",102259.76,"GBP"
"TRX_001090","476535691","2025-06","AU","Import","R&D",212738.8,"EUR"
"TRX_001091","764929686","2025-02","ZA","Export","Fret",118355.51,"GBP"
"TRX_001092","695390113","2024-03","IT","Export","Support technique",33535.42,"EUR"
"TRX_001093","332637911","2025-07","BE","Export","Services informatiques",93716.36,"USD"
"TRX_001094","382709835","2024-02","NL","Import","Consulting",222367.79,"USD"
"TRX_001095","763799764","2023-05","HK","Export","R&D",96394.14,"EUR"
"TRX_001096","354223695","2023-10","BR","Export","Courtage",156270.11,"EUR"
"TRX_001097","716364994","2025-11","SG","Import","Courtage",118302.23,"USD"
"TRX_001098","746566713","2025-05","DE","Import","Support technique",31677.59,"USD"
"TRX_001099","521430532","2024-10","IT","Export","Consulting",95020.67,"GBP"
"TRX_001100","763468302","2025-12","CN","Export","Support technique",125271.73,"GBP"
"TRX_001101","657370909","2024-07","SE","Export","Maintenance",164276.82,"GBP"
"TRX_001102","896319729","2023-11","SE","Import","Fret",63346.89,"USD"
"TRX_001103","892617147","2024-09","ES","Import","Publicité",7618.9,"GBP"
"TRX_001104","508162482","2024-07","JP","Import","R&D",88438.05,"GBP"
"TRX_001105","558882815","2025-02","ES","Export","R&D",87983.94,"GBP"
"TRX_001106","414415144","2025-10","BR","Export","Logistique",9111.61,"GBP"
"TRX_001107","399658599","2024-08","GB","Export","Courtage",162849.25,"GBP"
"TRX_001108","329870562","2023-01","NL","Export","Leasing",49953.62,"GBP"
"TRX_001109","703507416","2025-03","JP","Export","Logistique",90713.78,"EUR"
"TRX_001110","382709835","2024-11","CA","Export","Logistique",65511.53,"EUR"
"TRX_001111","469431876","2024-09","JP","Import","Logistique",146103.07,"USD"
"TRX_001112","393166433","2025-03","ZA","Import","Consulting",164182.55,"USD"
"TRX_001113","861172712","2023-11","ZA","Export","Consulting",12372.08,"USD"
"TRX_001114","440873661","2023-04","SE","Import","Maintenance",198459.48,"USD"
"TRX_001115","702662157","2025-05","MX","Import","R&D",96727.07,"GBP"
"TRX_001116","338158626","2024-11","AU","Export","Maintenance",33450.9,"USD"
"TRX_001117","746916022","2025-06","CN","Export","R&D",21440.92,"EUR"
"TRX_001118","560040156","2023-08","ZA","Export","Consulting",151044.1,"USD"
"TRX_001119","696944942","2023-07","DE","Export","Logistique",58442.99,"GBP"
"TRX_001120","782062519","2025-02","CH","Import","Maintenance",17286.03,"GBP"
"TRX_001121","382709835","2023-11","MX","Import","R&D",13007.15,"USD"
"TRX_001122","688560550","2023-09","CA","Import","Maintenance",57021.44,"USD"
"TRX_001123","688560550","2025-11","CH","Export","Fret",69246.25,"GBP"
"TRX_001124","629877872","2024-02","IT","Export","Support technique",50277.38,"EUR"
"TRX_001125","576361912","2024-10","IN","Export","Support technique",11842.61,"USD"
"TRX_001126","323631095","2023-08","US","Export","Logistique",158112.19,"EUR"
"TRX_001127","414415144","2024-09","SG","Export","Courtage",78714.04,"USD"
"TRX_001128","542642532","2023-09","CN","Export","Consulting",215048.68,"EUR"
"TRX_001129","560040156","2023-06","BR","Export","Consulting",182744.8,"USD"
"TRX_001130","721548039","2025-12","SG","Import","Consulting",131545.61,"EUR"
"TRX_001131","474486842","2023-07","ZA","Import","Publicité",8081.56,"GBP"
"TRX_001132","836586521","2025-10","DE","Import","Consulting",162034.1,"USD"
"TRX_001133","763468302","2023-07","IT","Import","Publicité",44285.09,"USD"
"TRX_001134","701750464","2025-04","MX","Export","Support technique",180633.24,"USD"
"TRX_001135","338158626","2023-04","ES","Export","Consulting",19379.1,"USD"
"TRX_001136","429562558","2025-10","DE","Import","R&D",134712.89,"EUR"
"TRX_001137","338158626","2023-01","US","Import","Services informatiques",117278.49,"USD"
"TRX_001138","525722212","2023-04","BR","Import","Support technique",54574.58,"EUR"
"TRX_001139","702662157","2023-10","US","Export","Publicité",18589.06,"EUR"
"TRX_001140","676911174","2023-11","BE","Export","Services informatiques",202399.14,"USD"
"TRX_001141","421210989","2024-11","CA","Import","Courtage",240082.21,"EUR"
"TRX_001142","892617147","2023-09","CH","Import","Courtage",76308.56,"USD"
"TRX_001143","672446413","2023-11","IT","Export","Publicité",45568.62,"GBP"
"TRX_001144","356174702","2024-11","SE","Import","Leasing",13620.97,"EUR"
"TRX_001145","464357789","2023-06","CN","Export","Publicité",136016.65,"EUR"
"TRX_001146","647310851","2024-03","IN","Export","Fret",231019.62,"GBP"
"TRX_001147","767262414","2025-07","IN","Import","Publicité",137446.55,"EUR"
"TRX_001148","310982527","2025-08","CH","Import","Publicité",15482.09,"GBP"
"TRX_001149","836586521","2023-03","MX","Import","Maintenance",111600.63,"GBP"
"TRX_001150","685664947","2024-05","BR","Export","R&D",45572.73,"GBP"
"TRX_001151","815697976","2025-07","ZA","Import","R&D",38422.73,"EUR"
"TRX_001152","581392676","2023-02","HK","Export","R&D",110219.15,"EUR"
"TRX_001153","407242734","2023-09","ES","Import","Support technique",125579.05,"USD"
"TRX_001154","395721344","2024-03","SG","Import","Logistique",100064.77,"GBP"
"TRX_001155","774235526","2023-04","IN","Import","Publicité",80448.85,"EUR"
"TRX_001156","608751238","2025-06","HK","Export","Publicité",246879.04,"USD"
"TRX_001157","558882815","2024-01","BR","Export","Fret",10699.37,"GBP"
"TRX_001158","503421033","2025-07","JP","Export","Fret",159835.21,"GBP"
"TRX_001159","797676830","2025-10","SE","Export","Support technique",225889.04,"GBP"
"TRX_001160","307325218","2023-12","PL","Import","Fret",47376.54,"GBP"
"TRX_001161","673251982","2024-05","CA","Import","Publicité",32922.97,"GBP"
"TRX_001162","421210989","2023-11","BE","Export","Maintenance",57473.85,"USD"
"TRX_001163","847381352","2023-09","CN","Import","R&D",88357.11,"EUR"
"TRX_001164","689511328","2024-06","BE","Export","Consulting",80838.57,"EUR"
"TRX_001165","861172712","2024-06","AU","Import","Leasing",14144.52,"EUR"
"TRX_001166","676911174","2025-01","JP","Export","Courtage",163725.55,"GBP"
"TRX_001167","774235526","2023-03","SE","Import","Maintenance",43528.75,"EUR"
"TRX_001168","778245953","2023-07","IN","Export","Fret",70968.75,"USD"
"TRX_001169","347556303","2023-04","CH","Export","R&D",178289.5,"USD"
"TRX_001170","688560550","2024-07","BR","Export","Support technique",34496.5,"USD"
"TRX_001171","647310851","2024-12","JP","Import","Courtage",139781.31,"USD"
"TRX_001172","614220298","2024-04","NL","Export","Support technique",165143.86,"USD"
"TRX_001173","702662157","2025-11","CA","Import","Services informatiques",11164.81,"GBP"
"TRX_001174","590726816","2024-09","IN","Export","Support technique",88860.89,"GBP"
"TRX_001175","354223695","2023-12","ZA","Export","Logistique",8487.64,"EUR"
"TRX_001176","407154879","2023-05","US","Export","Consulting",213993.44,"EUR"
"TRX_001177","702662157","2025-12","SE","Export","Leasing",96560.71,"GBP"
"TRX_001178","685664947","2025-06","IN","Import","Fret",6052.06,"USD"
"TRX_001179","719557960","2025-09","JP","Export","Maintenance",211060.3,"GBP"
"TRX_001180","625605306","2025-05","SG","Import","Leasing",81793.19,"EUR"
"TRX_001181","694567969","2023-02","JP","Import","Courtage",17063.66,"EUR"
"TRX_001182","736532681","2023-06","MX","Export","Leasing",162549.87,"EUR"
"TRX_001183","395721344","2025-02","SE","Export","Publicité",240758.11,"EUR"
"TRX_001184","793532236","2025-01","AU","Import","Services informatiques",4607.57,"GBP"
"TRX_001185","778245953","2023-11","NL","Import","R&D",79973.63,"EUR"
"TRX_001186","382709835","2025-06","CN","Import","Fret",103037.7,"USD"
"TRX_001187","464386132","2024-12","SE","Import","Leasing",76317.14,"USD"
"TRX_001188","382709835","2024-06","ES","Import","Leasing",1559.74,"GBP"
"TRX_001189","760373229","2025-10","ES","Export","Courtage",29965.1,"GBP"
"TRX_001190","702662157","2025-11","UK","Import","Leasing",30616.03,"USD"
"TRX_001191","703507416","2023-06","MX","Import","Support technique",94746.61,"EUR"
"TRX_001192","763468302","2023-05","ES","Import","Services informatiques",195955.88,"EUR"
"TRX_001193","807180823","2024-07","HK","Import","Publicité",178624.87,"GBP"
"TRX_001194","414429749","2023-10","IN","Import","Services informatiques",104068.88,"USD"
"TRX_001195","561267069","2023-10","US","Export","Leasing",45613.04,"USD"
"TRX_001196","673251982","2023-04","NL","Import","Fret",115309.64,"EUR"
"TRX_001197","399658599","2023-02","CH","Export","Support technique",97120.79,"GBP"
"TRX_001198","393360074","2024-07","BE","Export","Logistique",72456.93,"GBP"
"TRX_001199","673251982","2025-08","CH","Export","Consulting",24806.79,"EUR"
"TRX_001200","469116354","2023-03","SG","Export","Services informatiques",123770.47,"USD"
"TRX_001201","648451828","2025-01","JP","Export","Leasing",166238.22,"EUR"
"TRX_001202","892617147","2025-08","NL","Import","Leasing",81415.68,"EUR"
"TRX_001203","375657968","2023-05","IN","Import","Courtage",173715.68,"USD"
"TRX_001204","744461512","2023-05","MX","Export","Maintenance",13711.77,"USD"
"TRX_001205","354223695","2023-02","MX","Export","Support technique",13764.7,"USD"
"TRX_001206","685664947","2025-04","GB","Export","R&D",118528.34,"EUR"
"TRX_001207","763799764","2024-01","MX","Export","Publicité",150319.97,"EUR"
"TRX_001208","648451828","2024-12","BR","Import","Maintenance",31595.18,"EUR"
"TRX_001209","407154879","2023-02","HK","Export","Services informatiques",97647.1,"EUR"
"TRX_001210","605255483","2025-09","HK","Import","Services informatiques",105461.95,"GBP"
"TRX_001211","861172712","2024-07","JP","Import","Leasing",85554.28,"GBP"
"TRX_001212","760373229","2024-08","NL","Import","Fret",25298.88,"GBP"
"TRX_001213","763468302","2025-07","CH","Import","Support technique",39699.94,"EUR"
"TRX_001214","363488763","2025-05","US","Export","R&D",78346.74,"GBP"
"TRX_001215","720493468","2024-01","DE","Export","Services informatiques",27863.14,"GBP"
"TRX_001216","579634961","2023-09","ZA","Export","Leasing",113526.99,"EUR"
"TRX_001217","588475975","2024-01","JP","Import","Courtage",95283.1,"USD"
"TRX_001218","689511328","2023-12","BE","Import","R&D",196405.04,"EUR"
"TRX_001219","744461512","2025-06","PL","Export","R&D",100795.67,"USD"
"TRX_001220","856514727","2025-11","HK","Import","Fret",26459.64,"GBP"
"TRX_001221","736532681","2024-04","PL","Export","Courtage",19592.15,"EUR"
"TRX_001222","586146491","2025-11","HK","Import","Fret",37525.02,"EUR"
"TRX_001223","719557960","2024-02","HK","Import","Fret",192963.64,"GBP"
"TRX_001224","414429749","2025-03","BR","Export","Support technique",115047.77,"USD"
"TRX_001225","630180145","2025-12","PL","Export","Leasing",100999.54,"USD"
"TRX_001226","648451828","2023-07","MX","Export","Logistique",88113.89,"USD"
"TRX_001227","836586521","2023-01","BE","Export","Leasing",261282.44,"USD"
"TRX_001228","537199735","2025-12","US","Export","Support technique",8859.42,"USD"
"TRX_001229","765787874","2025-06","SG","Export","Leasing",25690.07,"GBP"
"TRX_001230","774235526","2023-03","JP","Import","Consulting",136234.69,"EUR"
"TRX_001231","521138762","2024-12","HK","Export","Maintenance",152132.3,"USD"
"TRX_001232","393166433","2024-02","JP","Export","Publicité",129141.12,"USD"
"TRX_001233","310982527","2025-05","DE","Export","Maintenance",172504.8,"GBP"
"TRX_001234","647310851","2023-02","IN","Import","Support technique",94064.17,"EUR"
"TRX_001235","591828838","2023-03","IN","Import","Courtage",9105.55,"EUR"
"TRX_001236","557866768","2023-02","CA","Import","Services informatiques",180947.3,"GBP"
"TRX_001237","647310851","2025-03","MX","Export","Logistique",65256.16,"EUR"
"TRX_001238","696944942","2025-02","BE","Import","R&D",3515.47,"GBP"
"TRX_001239","736532681","2024-04","NL","Export","Leasing",8211.28,"USD"
"TRX_001240","373676741","2023-08","CA","Import","Logistique",106204.1,"GBP"
"TRX_001241","648451828","2025-04","ZA","Import","Fret",70095.62,"GBP"
"TRX_001242","363488763","2023-02","BR","Import","Services informatiques",82344.66,"USD"
"TRX_001243","581392676","2024-06","BE","Import","Publicité",98950.03,"GBP"
"TRX_001244","329870562","2023-07","NL","Import","Support technique",27341.26,"EUR"
"TRX_001245","877640240","2025-07","US","Export","Leasing",106570.67,"EUR"
"TRX_001246","476535691","2024-08","CA","Export","R&D",117022.29,"EUR"
"TRX_001247","723490657","2023-12","CA","Export","Consulting",145678.22,"EUR"
"TRX_001248","474486842","2023-05","CN","Export","Fret",198870.07,"USD"
"TRX_001249","782062519","2023-10","SE","Export","R&D",64491.55,"GBP"
"TRX_001250","622525805","2025-05","US","Export","Leasing",161109.05,"EUR"
"TRX_001251","608751238","2023-04","JP","Export","Logistique",67874.05,"USD"
"TRX_001252","516076352","2024-12","BE","Import","Support technique",64680.83,"EUR"
"TRX_001253","403952015","2025-12","CN","Export","R&D",141589.3,"GBP"
"TRX_001254","477037712","2025-04","HK","Import","Fret",113486.06,"EUR"
"TRX_001255","782062519","2023-03","IT","Export","Leasing",67288.09,"USD"
"TRX_001256","746916022","2025-09","DE","Import","Maintenance",271155.44,"GBP"
"TRX_001257","309150406","2025-10","PL","Export","Fret",53661.94,"EUR"
"TRX_001258","560040156","2024-01","CN","Export","Leasing",148775.11,"EUR"
"TRX_001259","657370909","2024-07","JP","Export","Publicité",98938.25,"GBP"
"TRX_001260","596267799","2023-11","AU","Import","Services informatiques",40191.16,"USD"
"TRX_001261","637666647","2023-08","SE","Export","Leasing",223460.97,"USD"
"TRX_001262","596267799","2023-07","PL","Import","Logistique",130618.77,"USD"
"TRX_001263","310982527","2024-04","NL","Export","Fret",113833.21,"EUR"
"TRX_001264","503421033","2023-07","SG","Import","Logistique",225519.93,"EUR"
"TRX_001265","836586521","2024-10","ZA","Export","Courtage",124024.47,"EUR"
"TRX_001266","877640240","2024-11","CH","Import","Services informatiques",189108.94,"EUR"
"TRX_001267","847381352","2024-05","SE","Import","R&D",138587.07,"USD"
"TRX_001268","566062183","2023-07","IN","Import","Logistique",44730.22,"EUR"
"TRX_001269","720493468","2024-03","AU","Export","Fret",85433.99,"GBP"
"TRX_001270","778245953","2023-10","HK","Import","Services informatiques",103987.54,"GBP"
"TRX_001271","440873661","2023-02","CN","Import","Support technique",70913.56,"GBP"
"TRX_001272","749965780","2024-04","JP","Export","Services informatiques",107216.71,"EUR"
"TRX_001273","347556303","2025-02","BE","Export","Services informatiques",132370.42,"USD"
"TRX_001274","884164131","2023-04","DE","Import","Services informatiques",87854.88,"GBP"
"TRX_001275","701750464","2025-12","DE","Import","Courtage",143009.26,"USD"
"TRX_001276","407154879","2024-02","IN","Export","Consulting",118476.98,"EUR"
"TRX_001277","429562558","2023-02","AU","Export","R&D",115297.59,"GBP"
"TRX_001278","714974780","2025-11","BE","Import","Consulting",17590.31,"USD"
"TRX_001279","836586521","2025-03","IN","Export","Maintenance",235828.52,"GBP"
"TRX_001280","630180145","2025-11","IN","Export","Support technique",101632.79,"EUR"
"TRX_001281","440873661","2024-04","CN","Import","R&D",171047.15,"USD"
