"siren","pays_partenaire","annee","type_relation","taux_detention","flux_equity","flux_pret_intragroupe","stock_ide","raison_sociale","secteur_activite"
"525722212","PL",2023,"Maison Mère",0.6317,364658.54,-60531.66,616078.28,"Société_Française_90","Hôtellerie"
"840232670","CH",2024,"Joint Venture",0.5632,-91087.83,10089.75,499661.14,"Engie","Énergie"
"363488763","AU",2024,"Filiale",0.8234,73970.71,7102.71,490092.83,"Ipsen","Pharmaceutique"
"608751238","SG",2024,"Joint Venture",0.759,138484.44,83047.54,1236914.59,"Société_Française_125","Services"
"516076352","US",2023,"Filiale",0.0594,-300914.77,28573.55,806790.86,"Société_Française_114","Environnement"
"363488763","CA",2024,"Partenaire stratégique",0.5783,-186493.37,-175450.98,695377.46,"Ipsen","Pharmaceutique"
"778245953","BE",2023,"Autre",0.8322,-17948.53,49218.43,234408.59,"Société_Française_109","Hôtellerie"
"586146491","CN",2023,"Maison Mère",0.5818,-86612.46,-32251.81,606383.38,"Société_Française_148","Transport"
"542642532","ES",2023,"Joint Venture",0.302,193957.08,10331.76,679684.03,"Intermarché","Grande distribution"
"464386132","ZA",2024,"Succursale",0.7628,-56808.3,-30378.15,808251.5,"Société_Française_87","Transport"
"533673301","BR",2024,"Partenaire stratégique",0.5999,64268.1,38496.15,837947.17,"Michelin","Équipement automobile"
"877218337","SE",2025,"Partenaire stratégique",0.8953,-7633.43,95877.53,503654.4,"Société_Française_91","Environnement"
"509623141","JP",2023,"Filiale",0.3507,68178.98,-163423.51,389926.23,"Boulanger","Distribution spécialisée"
"767464543","SE",2024,"Maison Mère",0.0927,26891.78,-23378.73,689082.41,"La Poste","Logistique"
"700998588","BE",2024,"Autre",0.8755,150953.42,173414.23,589676.61,"Société_Française_146","Services"
"332637911","DE",2023,"Joint Venture",0.5353,-130350.9,127192.34,80785.04,"Société_Française_96","Culture"
"476535691","CN",2024,"Joint Venture",0.8057,157075.48,-13407.52,385872.05,"Société_Française_141","Santé"
"625605306","JP",2023,"Joint Venture",0.7826,331991.1,-109690.33,648760.85,"Société_Française_118","Énergie"
"373676741","AU",2025,"Succursale",0.9424,26906,-18254.02,723784.06,"Société_Française_128","Énergie"
"696944942","CH",2024,"Maison Mère",0.331,-109771.24,-24488,252403.83,"TotalEnergies","Énergie"
"702445345","AU",2025,"Succursale",0.7502,238732.55,-4507.21,454105.08,"Air France-KLM","Transport aérien"
"630180145","MX",2025,"Maison Mère",0.6651,107507.53,-29855.66,213617.64,"Société_Française_116","Santé"
"746566713","PL",2025,"Partenaire stratégique",0.5575,-98993.03,-16200.71,345460.31,"Fnac Darty","Distribution spécialisée"
"861172712","JP",2023,"Partenaire stratégique",0.4788,-73771.36,155039.8,520425.58,"Société_Française_108","Santé"
"464357789","IN",2024,"Partenaire stratégique",0.3434,179920.21,51400.28,603242.38,"Société_Française_77","Culture"
"503082497","PL",2025,"Joint Venture",0.4838,-226.44,-110204.3,583300.6,"Nexity","Immobilier"
"536511620","JP",2023,"Filiale",0.1385,-205974.4,-93900.88,29454.27,"Sodexo","Restauration collective"
"561267069","IT",2023,"Joint Venture",0.7689,10982.06,80184.08,782245.24,"Eurofins","Laboratoires"
"647310851","JP",2025,"Autre",0.7339,44150.06,72863.16,273151.08,"Société_Française_105","Transport"
"877218337","ZA",2024,"Partenaire stratégique",0.9891,42749.7,-21147.41,781784.76,"Société_Française_91","Environnement"
"642048867","SE",2024,"Autre",0.2069,-22085.08,-155558.12,288164.98,"Legrand","Équipements électriques"
"464357789","HK",2025,"Maison Mère",0.1044,66427.11,124094.17,251607.36,"Société_Française_77","Culture"
"884061319","IN",2024,"Partenaire stratégique",0.5704,-109305.52,70918.36,242690.21,"Terrena","Agriculture"
"407154879","NL",2023,"Filiale",0.1622,86666.12,6915.08,462878.78,"Société_Française_76","Commerce"
"694567969","CH",2025,"Succursale",0.5327,-27700.02,18787.99,392515.32,"Société_Française_117","Transport"
"685664947","AU",2024,"Succursale",0.6354,48627.65,-52879.84,630580.32,"Société_Française_115","Transport"
"474486842","CA",2023,"Partenaire stratégique",0.1251,-40502.7,-43108.51,880562.22,"Société_Française_132","Hôtellerie"
"579634961","PL",2025,"Partenaire stratégique",0.3109,-108794.25,56847.31,366017.09,"Société_Française_81","Transport"
"688560550","AU",2023,"Filiale",0.0762,-497902.51,30136.11,964409.77,"Unibail-Rodamco-Westfield","Immobilier commercial"
"700998588","AU",2024,"Joint Venture",0.9889,41109.74,113836.74,256313.92,"Société_Française_146","Services"
"476535691","IN",2023,"Succursale",0.5967,9885.03,21413.05,203955.91,"Société_Française_141","Santé"
"723490657","BE",2023,"Autre",0.1066,-208642.57,24649.17,827917.57,"Elior","Restauration collective"
"581392676","IN",2024,"Partenaire stratégique",0.699,-206090.59,26759.23,752019.18,"Kering","Luxe"
"537199735","PL",2024,"Filiale",0.6879,-273214.27,84071.68,759493.1,"Sanofi","Pharmaceutique"
"309150406","IN",2024,"Succursale",0.5092,-19013.32,-57425.55,643697.97,"Savencia","Agroalimentaire"
"393360074","SE",2024,"Succursale",0.3199,-64247.35,-143550,1017301.8,"Air Liquide","Industrie"
"702662157","PL",2024,"Joint Venture",0.9059,23534.36,-25723.88,917499.09,"Bouygues","BTP"
"596267799","HK",2024,"Succursale",0.6262,-8749.95,-27201.48,849557.31,"Petit Bateau","Textile"
"760373229","ZA",2025,"Filiale",0.0765,122699.8,-41371.88,445924.01,"Casino","Grande distribution"
"657370909","BR",2023,"Maison Mère",0.7833,-245957.38,44167.12,318550.62,"Société_Française_149","Technologie"
"702662157","CA",2024,"Partenaire stratégique",0.2516,34124.93,-123673.95,797031.28,"Bouygues","BTP"
"433935973","MX",2024,"Succursale",0.6199,-182504,-22153.54,848207.84,"Société_Française_134","Environnement"
"414415144","IT",2025,"Filiale",0.409,319149.93,-137775.38,377013.12,"Société_Française_139","Technologie"
"711765658","IN",2023,"Succursale",0.1336,42589.32,-4417.08,4947.43,"Yves Saint Laurent","Luxe"
"749965780","ZA",2025,"Partenaire stratégique",0.3289,-7193.71,-47298.32,490011.35,"Ubisoft","Jeux vidéo"
"673251982","GB",2025,"Autre",0.6863,-117503.88,-109699,900314.22,"Société_Française_95","Agriculture"
"464357789","CN",2023,"Joint Venture",0.629,120453.03,-61025.79,594893.81,"Société_Française_77","Culture"
"694567969","BE",2023,"Filiale",0.0696,207505.91,109880.32,534035.99,"Société_Française_117","Transport"
"433935973","ZA",2025,"Succursale",0.4669,144753.5,-15229.01,404043.71,"Société_Française_134","Environnement"
"892617147","SE",2025,"Autre",0.4617,132254.62,69267.56,815089.62,"Société_Française_100","Commerce"
"560040156","CH",2023,"Maison Mère",0.1886,-86140.58,-127731.09,746050.48,"Société_Française_129","Hôtellerie"
"711765658","ZA",2025,"Joint Venture",0.3196,-72066.57,82878.07,178609.55,"Yves Saint Laurent","Luxe"
"746916022","JP",2023,"Succursale",0.6056,107653.06,-96107.7,534889.44,"Société_Française_127","Hôtellerie"
"698773401","JP",2024,"Joint Venture",0.321,-279051.22,150959.45,601752.21,"Thales","Défense"
"354223695","MX",2024,"Joint Venture",0.7406,151080.84,-76589.6,785263.02,"Société_Française_85","Culture"
"363488763","MX",2025,"Succursale",0.5243,-349647.64,-73046.77,887021.07,"Ipsen","Pharmaceutique"
"746566713","IT",2024,"Partenaire stratégique",0.7926,-226262.69,-118283.67,452770.87,"Fnac Darty","Distribution spécialisée"
"887981678","US",2025,"Partenaire stratégique",0.9807,-143801.38,-67465.33,413101.05,"Société_Française_107","Culture"
"763799764","US",2025,"Filiale",0.7859,-59175.36,97786.85,821715.17,"Société_Française_92","Hôtellerie"
"663658596","CA",2024,"Joint Venture",0.9926,112688.34,10189.9,176314.58,"Dior","Luxe"
"782062519","IT",2023,"Succursale",0.6173,-123580.51,92202.96,210695.62,"Dassault Aviation","Aérospatial"
"588475975","ZA",2024,"Maison Mère",0.654,50643.45,-55812.25,262574.24,"Criteo","Publicité en ligne"
"703507416","CA",2024,"Partenaire stratégique",0.1265,-92535.02,52917.2,641456.82,"Société_Française_99","Hôtellerie"
"695390113","MX",2024,"Partenaire stratégique",0.1798,-221084.62,-70182.77,399353.18,"Société_Française_142","Industrie"
"524232458","CN",2025,"Filiale",0.691,100298.15,100662.63,1020493.13,"Geodis","Logistique"
"503082497","JP",2024,"Partenaire stratégique",0.2967,48712.04,-65790.73,660646.03,"Nexity","Immobilier"
"676911174","ES",2023,"Maison Mère",0.7197,746.41,-102640.43,25231.02,"Cartier","Luxe"
"590726816","US",2023,"Partenaire stratégique",0.2285,-21811.07,51607.2,666608.01,"Veolia","Services environnementaux"
"363488763","JP",2023,"Joint Venture",0.7594,198353.95,-29829.74,808200.37,"Ipsen","Pharmaceutique"
"403952015","IT",2023,"Filiale",0.3098,-55418.48,-77626.56,103742.63,"Saint-Gobain","Matériaux de construction"
"464386132","ZA",2025,"Autre",0.7335,-392306.72,74523.68,163718.26,"Société_Française_87","Transport"
"774235526","ES",2025,"Partenaire stratégique",0.9745,-93489.04,90346.69,595079.18,"Chanel","Luxe"
"778245953","SE",2024,"Filiale",0.0937,50672.33,-70356.29,900665.17,"Société_Française_109","Hôtellerie"
"685664947","GB",2023,"Maison Mère",0.3389,-150432.02,-111915.76,927801.03,"Société_Française_115","Transport"
"685807491","US",2023,"Filiale",0.8761,-58070.66,-92054.66,541434.05,"Capgemini","Services informatiques"
"856514727","IT",2025,"Succursale",0.4272,128756.86,53204.36,243096.67,"Société_Française_106","Environnement"
"521430532","ZA",2024,"Maison Mère",0.1812,-301775.48,-27538.38,408381.52,"Société_Française_89","Énergie"
"622525805","SE",2025,"Succursale",0.0653,-315920.57,-8912.43,607232.75,"Eiffage","BTP"
"720493468","CA",2024,"Filiale",0.8385,-145506.7,-90465.01,572134.33,"Faurecia","Équipement automobile"
"760373229","GB",2023,"Partenaire stratégique",0.9438,-24880.71,135524.47,758729.32,"Casino","Grande distribution"
"614220298","BE",2024,"Maison Mère",0.4922,-217511.14,195408.03,665745.03,"Bonduelle","Agroalimentaire"
"576361912","IT",2024,"Filiale",0.7219,-104891.01,29578.45,467171.06,"Klépierre","Immobilier commercial"
"307325218","NL",2025,"Autre",0.4951,-435101.29,-5152.62,593334.02,"Safran","Aérospatial"
"405807560","US",2024,"Joint Venture",0.0793,-2170.33,30675.47,423259.13,"EDF","Énergie"
"476518783","MX",2024,"Autre",0.4315,21549.41,-14095.72,522151.31,"Société_Française_147","Construction"
"399658599","CN",2024,"Filiale",0.6096,77893.4,35772.2,554290.68,"Société_Française_78","Services"
"657370909","ZA",2024,"Autre",0.6457,153701,47836.38,699882.15,"Société_Française_149","Technologie"
"447760734","NL",2023,"Autre",0.5407,-164259.56,-82955.2,889136.98,"Lacoste","Textile"
"579634961","GB",2025,"Filiale",0.7975,-36754.2,169499.53,265421.18,"Société_Française_81","Transport"
"629877872","DE",2025,"Joint Venture",0.2376,-23500.54,-179031.71,174246.54,"Société_Française_110","Hôtellerie"
"329870562","JP",2025,"Partenaire stratégique",0.1882,192429.58,-122872.19,17420.94,"Société_Française_103","Énergie"
"723490657","ZA",2024,"Filiale",0.4162,41017.48,20166.81,562733.41,"Elior","Restauration collective"
"648451828","PL",2025,"Joint Venture",0.0654,347599.64,-72422.86,501218.29,"M6","Médias"
"663658596","IT",2024,"Succursale",0.6402,-80622.54,-113957.64,659453.97,"Dior","Luxe"
"736532681","IT",2025,"Succursale",0.7596,86486,82226.65,637207.49,"Vinci","BTP"
"622740591","PL",2025,"Filiale",0.4917,24596.05,-217970.98,551497.88,"Société_Française_119","Technologie"
"767464543","AU",2024,"Joint Venture",0.9613,49598.87,-86370.38,590354.17,"La Poste","Logistique"
"778245953","JP",2024,"Autre",0.8878,-41657.14,-7473.97,307025.35,"Société_Française_109","Hôtellerie"
"508162482","SG",2024,"Maison Mère",0.1777,97890.76,159443.35,550106.38,"LVMH","Luxe"
"533673301","SG",2023,"Joint Venture",0.1773,-217592.4,15249.65,767699.37,"Michelin","Équipement automobile"
"516076352","DE",2025,"Succursale",0.8028,-3638.24,78260.83,300261.2,"Société_Française_114","Environnement"
"433935973","SG",2024,"Succursale",0.5574,8544.13,50912.79,552508.57,"Société_Française_134","Environnement"
"516233750","PL",2025,"Joint Venture",0.6128,45638.85,-34950.22,779257.74,"SFR","Télécommunications"
"815697976","IN",2024,"Partenaire stratégique",0.6917,-53522.05,-129500.25,382386.44,"Société_Française_121","Services"
"746916022","JP",2025,"Filiale",0.5505,141235.78,-165239.63,595609.12,"Société_Française_127","Hôtellerie"
"749965780","ES",2023,"Autre",0.8368,-68503.89,-70876,632344.27,"Ubisoft","Jeux vidéo"
"703507416","NL",2023,"Filiale",0.6624,137130.25,-51923.19,569251.55,"Société_Française_99","Hôtellerie"
"476518783","SE",2023,"Joint Venture",0.2468,43035.24,-79514.63,430199.14,"Société_Française_147","Construction"
"421210989","MX",2025,"Maison Mère",0.5902,-26285.26,-144020.12,682976.2,"Société_Française_88","Commerce"
"586146491","CN",2024,"Autre",0.45,52430.93,39321.51,67830.19,"Société_Française_148","Transport"
"518566719","BE",2024,"Autre",0.4063,17645.54,32228.51,369543.02,"Hermès International","Luxe"
"625605306","CN",2023,"Filiale",0.8126,90209.43,19829.66,660319.67,"Société_Française_118","Énergie"
"516233750","IT",2024,"Joint Venture",0.0647,-80211.96,-95262.47,469644.31,"SFR","Télécommunications"
"629877872","CA",2023,"Joint Venture",0.9062,-410956.63,-18664.29,873798.82,"Société_Française_110","Hôtellerie"
"673251982","IN",2024,"Autre",0.4658,-254771.95,60503.7,618185.51,"Société_Française_95","Agriculture"
"440608028","JP",2024,"Joint Venture",0.8212,77135.7,-42974.51,841653.08,"Société_Française_101","Construction"
"691448741","ZA",2024,"Autre",0.5278,96362.4,-42264.03,977562.76,"Société_Française_130","Technologie"
"576361912","JP",2023,"Succursale",0.405,51862.48,-126583.34,353219.97,"Klépierre","Immobilier commercial"
"815697976","CA",2024,"Joint Venture",0.1128,-106782.29,50665.26,393880.85,"Société_Française_121","Services"
"696944942","PL",2025,"Partenaire stratégique",0.9954,93499.45,-52948.06,403637.18,"TotalEnergies","Énergie"
"469431876","BR",2024,"Autre",0.2687,29564.07,-5199.74,839954.6,"Auchan","Grande distribution"
"746916022","IN",2024,"Partenaire stratégique",0.7961,278370.58,44535.25,556587.56,"Société_Française_127","Hôtellerie"
"395721344","CH",2024,"Maison Mère",0.5062,203994.36,51755.32,222469.85,"Société_Française_133","Culture"
"648451828","HK",2025,"Joint Venture",0.1292,2197.41,-55858.03,472757.69,"M6","Médias"
"746916022","PL",2025,"Succursale",0.8627,99479.92,-20214.02,491870.48,"Société_Française_127","Hôtellerie"
"896319729","CA",2023,"Autre",0.3396,-111241.81,-41186.76,520981.85,"Bolloré","Multisectoriel"
"579634961","SE",2023,"Partenaire stratégique",0.1657,-80775.51,-81894.87,375980.22,"Société_Française_81","Transport"
"405807560","PL",2023,"Joint Venture",0.9738,184091.93,67740.33,244616.17,"EDF","Énergie"
"767262414","DE",2023,"Succursale",0.2713,106772.11,68590.01,80021.37,"Atos","Services informatiques"
"503421033","SG",2024,"Maison Mère",0.9599,-63701.99,82340.21,431945.7,"TF1","Médias"
"414415144","GB",2025,"Succursale",0.6543,92987.47,45023.93,282960.83,"Société_Française_139","Technologie"
"323631095","HK",2023,"Filiale",0.6395,-49337,-72114.87,241086.6,"Société_Française_137","Énergie"
"721548039","HK",2023,"Succursale",0.1442,185508.1,-41721.91,284841.38,"Airbus","Aérospatial"
"363488763","CH",2024,"Filiale",0.8073,-250033.41,-166825.28,409310.88,"Ipsen","Pharmaceutique"
"509623141","ES",2023,"Filiale",0.8559,51855.63,26942.14,347905.47,"Boulanger","Distribution spécialisée"
"689511328","CN",2023,"Filiale",0.991,667.56,-81561.46,512280.14,"Bouygues Telecom","Télécommunications"
"525722212","CN",2025,"Autre",0.8174,-156729.43,-136421.2,353506.1,"Société_Française_90","Hôtellerie"
"393360074","NL",2024,"Maison Mère",0.2686,-59348.08,-21854.73,546246.01,"Air Liquide","Industrie"
"723490657","BE",2025,"Succursale",0.9072,56917.66,26411.27,1118875.16,"Elior","Restauration collective"
"508162482","SE",2025,"Maison Mère",0.5257,-16801.89,45935.62,757974.94,"LVMH","Luxe"
"896319729","BE",2023,"Succursale",0.4897,21848.47,-80785.85,324180.89,"Bolloré","Multisectoriel"
"749965780","CH",2025,"Filiale",0.8936,153728.81,-59369.06,276295.81,"Ubisoft","Jeux vidéo"
"673251982","IN",2023,"Filiale",0.2941,-53511.8,16709.34,476568.58,"Société_Française_95","Agriculture"
"815697976","ZA",2023,"Maison Mère",0.9983,146465.01,67592.54,282703.13,"Société_Française_121","Services"
"877640240","GB",2024,"Maison Mère",0.385,294487.67,86901.84,295650.94,"Société_Française_140","Technologie"
"524232458","BR",2025,"Joint Venture",0.1082,154644.35,-45792.04,332897.63,"Geodis","Logistique"
"702445345","HK",2024,"Filiale",0.2772,173860.78,-67642.52,730130.27,"Air France-KLM","Transport aérien"
"749965780","CN",2024,"Autre",0.7962,138371.62,-48632.15,381150.32,"Ubisoft","Jeux vidéo"
"579634961","PL",2023,"Partenaire stratégique",0.0881,199380.25,170582,1060008.06,"Société_Française_81","Transport"
"566062183","CN",2024,"Succursale",0.2955,24600.76,-37955.39,730747.65,"Orange","Télécommunications"
"596267799","BR",2024,"Partenaire stratégique",0.7926,151813.2,79150.7,568883.23,"Petit Bateau","Textile"
"688560550","GB",2023,"Autre",0.3121,-36954.1,-22519.7,486120.19,"Unibail-Rodamco-Westfield","Immobilier commercial"
"746566713","PL",2023,"Filiale",0.8,-151169.15,3119.84,298843.91,"Fnac Darty","Distribution spécialisée"
"887981678","NL",2024,"Filiale",0.4814,166549.79,-65386.4,260726.11,"Société_Française_107","Culture"
"330600273","NL",2023,"Maison Mère",0.4329,51616.75,-40578.34,713565.97,"Société_Française_131","Transport"
"648451828","GB",2024,"Maison Mère",0.1224,17814.78,6735.13,281024,"M6","Médias"
